19:00:44 - 開始處理語言: zh-MO
19:00:44 - 目標業態: enterprises, public_sector, training_institutions
19:00:44 - 跳過空白替換結果 - 公部門: v3.homePage.feedBack.ttuComment
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.homePage.feedBack.ttuComment
19:00:44 - 跳過空白替換結果 - 企業: v3.homePage.feedBack.ttuComment
19:00:44 - 跳過空白替換結果 - 公部門: v3.homePage.feedBack.ttuComment
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.homePage.feedBack.ttuComment
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.blendedLearningPlatform.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.blendedLearningPlatform.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.blendedLearningPlatform.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.richResources.title
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.richResources.title
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.richResources.title
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.richResources.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.richResources.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.richResources.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.manageVideo.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.manageVideo.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.manageVideo.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.manageVideo.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.manageVideo.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.manageVideo.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.onlineQuiz.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.onlineQuiz.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.onlineQuiz.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.onlineQuiz.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.onlineQuiz.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.onlineQuiz.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.omoSyncClass.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.omoSyncClass.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.omoSyncClass.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.inClassQuizText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.interactiveClassroom.groupLearningText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.diverseMaterial.oneStepManagementText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.diverseMaterial.oneStepManagementText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.diverseMaterial.oneStepManagementText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.diverseMaterial.oneStepManagementText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.diverseMaterial.oneStepManagementText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.diverseMaterial.oneStepManagementText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.diverseMaterial.autoEvaluateText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.diverseMaterial.autoEvaluateText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.diverseMaterial.autoEvaluateText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.diverseMaterial.gradeManagementText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.diverseMaterial.gradeManagementText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.diverseMaterial.gradeManagementText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.diverseMaterial.viewTeachingEffectsText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.diverseMaterial.viewTeachingEffectsText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.diverseMaterial.viewTeachingEffectsText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.diverseMaterial.viewTeachingEffectsText
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.diverseMaterial.viewTeachingEffectsText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.diverseMaterial.viewTeachingEffectsText
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.moreFeature.classManagement
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.moreFeature.classManagement
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.moreFeature.classManagement
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.onCampusOpenCourse.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.onCampusOpenCourse.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.onCampusOpenCourse.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.onCampusOpenCourse.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.onCampusOpenCourse.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.onCampusOpenCourse.description
19:00:44 - 跳過空白替換結果 - 企業: v3.useCases.OpenCourse.description
19:00:44 - 跳過空白替換結果 - 公部門: v3.useCases.OpenCourse.description
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.useCases.OpenCourse.description
19:00:44 - 跳過空白替換結果 - 企業: v3.app.storiesText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.storiesText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.storiesText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.interactionText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.interactionText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.interactionText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.discussionText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.discussionText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.discussionText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.assignmentMgtText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.assignmentMgtText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.assignmentMgtText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.assignmentMgtText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.assignmentMgtText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.assignmentMgtText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.assessmentMgtText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.assessmentMgtText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.assessmentMgtText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.assessmentMgtText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.assessmentMgtText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.assessmentMgtText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.analyticText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.analyticText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.analyticText
19:00:44 - 跳過空白替換結果 - 企業: v3.app.analyticText
19:00:44 - 跳過空白替換結果 - 公部門: v3.app.analyticText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.app.analyticText
19:00:44 - 跳過空白替換結果 - 企業: v3.corporateTraining.useTronClass.inClassModuleText
19:00:44 - 跳過空白替換結果 - 公部門: v3.corporateTraining.useTronClass.inClassModuleText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.corporateTraining.useTronClass.inClassModuleText
19:00:44 - 跳過空白替換結果 - 企業: v3.corporateTraining.useTronClass.videoIntegrationText
19:00:44 - 跳過空白替換結果 - 公部門: v3.corporateTraining.useTronClass.videoIntegrationText
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.corporateTraining.useTronClass.videoIntegrationText
19:00:44 - 跳過空白替換結果 - 企業: v3.tcVersion.personal.studentPerCourse
19:00:44 - 跳過空白替換結果 - 公部門: v3.tcVersion.personal.studentPerCourse
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.tcVersion.personal.studentPerCourse
19:00:44 - 跳過空白替換結果 - 企業: v3.tcVersion.campus.moreSpace
19:00:44 - 跳過空白替換結果 - 公部門: v3.tcVersion.campus.moreSpace
19:00:44 - 跳過空白替換結果 - 培訓機構: v3.tcVersion.campus.moreSpace
19:00:44 - 跳過空白替換結果 - 企業: archiveCourse.autoArchiveCourseDelayDays1
19:00:44 - 跳過空白替換結果 - 公部門: archiveCourse.autoArchiveCourseDelayDays1
19:00:44 - 跳過空白替換結果 - 培訓機構: archiveCourse.autoArchiveCourseDelayDays1
19:00:44 - 跳過空白替換結果 - 企業: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 公部門: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 培訓機構: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 企業: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 公部門: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 培訓機構: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 企業: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 公部門: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 培訓機構: archiveCourse.archiveCourseTips1
19:00:44 - 跳過空白替換結果 - 企業: archiveCourse.archiveCourseTips3
19:00:44 - 跳過空白替換結果 - 公部門: archiveCourse.archiveCourseTips3
19:00:44 - 跳過空白替換結果 - 培訓機構: archiveCourse.archiveCourseTips3
19:00:44 - 跳過空白替換結果 - 企業: archiveCourse.archiveCourseTips3
19:00:44 - 跳過空白替換結果 - 公部門: archiveCourse.archiveCourseTips3
19:00:44 - 跳過空白替換結果 - 培訓機構: archiveCourse.archiveCourseTips3
19:00:44 - 跳過空白替換結果 - 企業: createModule.lecturer
19:00:44 - 跳過空白替換結果 - 公部門: createModule.lecturer
19:00:44 - 跳過空白替換結果 - 培訓機構: createModule.lecturer
19:00:44 - 跳過空白替換結果 - 企業: createModule.allLecturer
19:00:44 - 跳過空白替換結果 - 公部門: createModule.allLecturer
19:00:44 - 跳過空白替換結果 - 培訓機構: createModule.allLecturer
19:00:44 - 跳過空白替換結果 - 企業: createModule.appointLecturer
19:00:44 - 跳過空白替換結果 - 公部門: createModule.appointLecturer
19:00:44 - 跳過空白替換結果 - 培訓機構: createModule.appointLecturer
19:00:44 - 跳過空白替換結果 - 企業: createModule.changeRoleTip
19:00:44 - 跳過空白替換結果 - 公部門: createModule.changeRoleTip
19:00:44 - 跳過空白替換結果 - 培訓機構: createModule.changeRoleTip
19:00:44 - 跳過空白替換結果 - 企業: scorePercentageSetting.homeworkScoreMethods
19:00:44 - 跳過空白替換結果 - 公部門: scorePercentageSetting.homeworkScoreMethods
19:00:44 - 跳過空白替換結果 - 培訓機構: scorePercentageSetting.homeworkScoreMethods
19:00:44 - 跳過空白替換結果 - 企業: scorePercentageSetting.examScoreMethods
19:00:44 - 跳過空白替換結果 - 公部門: scorePercentageSetting.examScoreMethods
19:00:44 - 跳過空白替換結果 - 培訓機構: scorePercentageSetting.examScoreMethods
19:00:44 - 跳過空白替換結果 - 企業: scorePercentageSetting.questionnaireMethods
19:00:44 - 跳過空白替換結果 - 公部門: scorePercentageSetting.questionnaireMethods
19:00:44 - 跳過空白替換結果 - 培訓機構: scorePercentageSetting.questionnaireMethods
19:00:44 - 跳過空白替換結果 - 企業: scorePercentageSetting.modifiedTip
19:00:44 - 跳過空白替換結果 - 公部門: scorePercentageSetting.modifiedTip
19:00:44 - 跳過空白替換結果 - 培訓機構: scorePercentageSetting.modifiedTip
19:00:44 - 跳過空白替換結果 - 企業: air.noExplanations
19:00:44 - 跳過空白替換結果 - 公部門: air.noExplanations
19:00:44 - 跳過空白替換結果 - 培訓機構: air.noExplanations
19:00:44 - 跳過空白替換結果 - 企業: air.hasAnswer
19:00:44 - 跳過空白替換結果 - 公部門: air.hasAnswer
19:00:44 - 跳過空白替換結果 - 培訓機構: air.hasAnswer
19:00:44 - 跳過空白替換結果 - 企業: air.waitPublish
19:00:44 - 跳過空白替換結果 - 公部門: air.waitPublish
19:00:44 - 跳過空白替換結果 - 培訓機構: air.waitPublish
19:00:44 - 跳過空白替換結果 - 企業: air.answeredDeleteConfirm
19:00:44 - 跳過空白替換結果 - 公部門: air.answeredDeleteConfirm
19:00:44 - 跳過空白替換結果 - 培訓機構: air.answeredDeleteConfirm
19:00:44 - 跳過空白替換結果 - 企業: air.reAnswer
19:00:44 - 跳過空白替換結果 - 公部門: air.reAnswer
19:00:44 - 跳過空白替換結果 - 培訓機構: air.reAnswer
19:00:44 - 跳過空白替換結果 - 企業: air.rePartAnswer
19:00:44 - 跳過空白替換結果 - 公部門: air.rePartAnswer
19:00:44 - 跳過空白替換結果 - 培訓機構: air.rePartAnswer
19:00:44 - 跳過空白替換結果 - 企業: air.editTip
19:00:44 - 跳過空白替換結果 - 公部門: air.editTip
19:00:44 - 跳過空白替換結果 - 培訓機構: air.editTip
19:00:44 - 跳過空白替換結果 - 企業: air.creditsRemainingTip.document
19:00:44 - 跳過空白替換結果 - 公部門: air.creditsRemainingTip.document
19:00:44 - 跳過空白替換結果 - 培訓機構: air.creditsRemainingTip.document
19:00:44 - 跳過空白替換結果 - 企業: air.conversationStats.totalStudents
19:00:44 - 跳過空白替換結果 - 公部門: air.conversationStats.totalStudents
19:00:44 - 跳過空白替換結果 - 培訓機構: air.conversationStats.totalStudents
19:00:44 - 跳過空白替換結果 - 企業: air.conversationStatsTable.studentFeedback
19:00:44 - 跳過空白替換結果 - 公部門: air.conversationStatsTable.studentFeedback
19:00:44 - 跳過空白替換結果 - 培訓機構: air.conversationStatsTable.studentFeedback
19:00:44 - 跳過空白替換結果 - 企業: air.aiAssistantUse
19:00:44 - 跳過空白替換結果 - 公部門: air.aiAssistantUse
